colour	x	y	group	showSelectedlegendcolour	PANEL
#0000FF	0.477121254719662	3.35670023591129	1	subtrain	1
#0000FF	0.602059991327962	2.78093887759211	1	subtrain	1
#0000FF	0.698970004336019	1.49717958267526	1	subtrain	1
#0000FF	0.845098040014257	0.886958487722939	1	subtrain	1
#0000FF	1	0.878239602638483	1	subtrain	1
#0000FF	1.14612803567824	0.795706591408891	1	subtrain	1
#0000FF	1.27875360095283	0.748951139294948	1	subtrain	1
#0000FF	1.41497334797082	0.720349538429206	1	subtrain	1
#0000FF	1.54406804435028	0.388617197229905	1	subtrain	1
#0000FF	1.68124123737559	0.366507496292102	1	subtrain	1
#0000FF	1.81291335664286	0.312268439017521	1	subtrain	1
#0000FF	1.94448267215017	0.283182755541452	1	subtrain	1
#0000FF	2.07554696139253	0.281930850639425	1	subtrain	1
#0000FF	2.20951501454263	0.27795557369731	1	subtrain	1
#0000FF	2.34044411484012	0.238629291385014	1	subtrain	1
#0000FF	2.47275644931721	0.274021214397847	1	subtrain	1
#0000FF	2.60422605308447	0.169003909114777	1	subtrain	1
#0000FF	2.73639650227664	0.269942354880324	1	subtrain	1
#0000FF	2.86805636182304	0.160200440549026	1	subtrain	1
#0000FF	3	0.137277898280143	1	subtrain	1
#00BFFF	0.477121254719662	3.51767135279285	2	validation	1
#00BFFF	0.602059991327962	2.64168284371124	2	validation	1
#00BFFF	0.698970004336019	1.05994231172498	2	validation	1
#00BFFF	0.845098040014257	0.53348087822369	2	validation	1
#00BFFF	1	0.516848245860076	2	validation	1
#00BFFF	1.14612803567824	0.488831907660566	2	validation	1
#00BFFF	1.27875360095283	0.475471705933401	2	validation	1
#00BFFF	1.41497334797082	0.557570189907075	2	validation	1
#00BFFF	1.54406804435028	0.582588384124434	2	validation	1
#00BFFF	1.68124123737559	0.494761640029128	2	validation	1
#00BFFF	1.81291335664286	0.342738652070825	2	validation	1
#00BFFF	1.94448267215017	0.296113406190346	2	validation	1
#00BFFF	2.07554696139253	0.297915222380188	2	validation	1
#00BFFF	2.20951501454263	0.297557424397191	2	validation	1
#00BFFF	2.34044411484012	0.416507309307172	2	validation	1
#00BFFF	2.47275644931721	0.294473278447761	2	validation	1
#00BFFF	2.60422605308447	0.547735777695708	2	validation	1
#00BFFF	2.73639650227664	0.310823695229636	2	validation	1
#00BFFF	2.86805636182304	0.59307936510507	2	validation	1
#00BFFF	3	1.08358227987577	2	validation	1
#0000FF	0.477121254719662	1.02932771747922	1	subtrain	2
#0000FF	0.602059991327962	20.6034575349633	1	subtrain	2
#0000FF	0.698970004336019	0.403312305508176	1	subtrain	2
#0000FF	0.845098040014257	0.600582552907375	1	subtrain	2
#0000FF	1	0.480917342242112	1	subtrain	2
#0000FF	1.14612803567824	0.291574630196703	1	subtrain	2
#0000FF	1.27875360095283	0.277759957818394	1	subtrain	2
#0000FF	1.41497334797082	0.277568589534162	1	subtrain	2
#0000FF	1.54406804435028	0.277317702261499	1	subtrain	2
#0000FF	1.68124123737559	0.27200556936608	1	subtrain	2
#0000FF	1.81291335664286	0.233327913705948	1	subtrain	2
#0000FF	1.94448267215017	0.179494912233831	1	subtrain	2
#0000FF	2.07554696139253	0.148503089640428	1	subtrain	2
#0000FF	2.20951501454263	0.0533628042149749	1	subtrain	2
#0000FF	2.34044411484012	0.0675876909763866	1	subtrain	2
#0000FF	2.47275644931721	0.0145257719102893	1	subtrain	2
#0000FF	2.60422605308447	0.0175336445043286	1	subtrain	2
#0000FF	2.73639650227664	0.0103053538722827	1	subtrain	2
#0000FF	2.86805636182304	0.00625558280041544	1	subtrain	2
#0000FF	3	0.00528394315324866	1	subtrain	2
#00BFFF	0.477121254719662	1.34215349299213	2	validation	2
#00BFFF	0.602059991327962	21.6333662145538	2	validation	2
#00BFFF	0.698970004336019	0.558284099218036	2	validation	2
#00BFFF	0.845098040014257	0.757801679459053	2	validation	2
#00BFFF	1	0.743781207457904	2	validation	2
#00BFFF	1.14612803567824	0.312757658891138	2	validation	2
#00BFFF	1.27875360095283	0.298492745661713	2	validation	2
#00BFFF	1.41497334797082	0.29382876297775	2	validation	2
#00BFFF	1.54406804435028	0.308241111624471	2	validation	2
#00BFFF	1.68124123737559	0.320851224492995	2	validation	2
#00BFFF	1.81291335664286	0.462733971539096	2	validation	2
#00BFFF	1.94448267215017	0.471057663036301	2	validation	2
#00BFFF	2.07554696139253	9.84466763850389	2	validation	2
#00BFFF	2.20951501454263	21.6333662145538	2	validation	2
#00BFFF	2.34044411484012	4.59877986018843	2	validation	2
#00BFFF	2.47275644931721	21.6333662145538	2	validation	2
#00BFFF	2.60422605308447	21.6333662145538	2	validation	2
#00BFFF	2.73639650227664	21.6333662145538	2	validation	2
#00BFFF	2.86805636182304	21.6333662145538	2	validation	2
#00BFFF	3	21.6333662145538	2	validation	2
